Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Highest MTM(Candle Close),Lowest MTM(Candle Close),Remarks
245.1,2025-09-02,Tuesday,13:30:00,8.76,0.1,CE,4400.0,Sell,2025-09-02,Tuesday,17:25:00,0.02,0.8740000000000001,99.77168949771689,2025-09-02,,,Exit Condition Met For Trade
245.2,2025-09-02,Tuesday,13:30:00,10.54,0.1,PE,4360.0,Sell,2025-09-02,Tuesday,17:25:00,0.01,1.053,99.90512333965845,2025-09-02,,,Exit Condition Met For Trade
246,2025-09-03,,13:30:00,4310.21,,,,,2025-09-03,,17:25:00,4376.14,-1.5699999999999998,,,1.014,-2.085,Exit Condition Met For Trade
246.1,2025-09-03,Wednesday,13:30:00,7.41,0.1,CE,4340.0,Sell,2025-09-03,Wednesday,17:25:00,36.57,-2.9160000000000004,-393.52226720647775,2025-09-03,,,Exit Condition Met For Trade
246.2,2025-09-03,Wednesday,13:30:00,13.47,0.1,PE,4300.0,Sell,2025-09-03,Wednesday,17:25:00,0.01,1.346,99.92576095025983,2025-09-03,,,Exit Condition Met For Trade
247,2025-09-04,,13:30:00,4371.1,,,,,2025-09-04,,17:25:00,4408.79,0.51,,,1.1550000000000002,-1.0639999999999996,Exit Condition Met For Trade
247.1,2025-09-04,Thursday,13:30:00,7.45,0.1,CE,4400.0,Sell,2025-09-04,Thursday,17:25:00,15.52,-0.807,-108.3221476510067,2025-09-04,,,Exit Condition Met For Trade
247.2,2025-09-04,Thursday,13:30:00,13.17,0.1,PE,4360.0,Sell,2025-09-04,Thursday,17:25:00,0.01,1.316,99.92406985573272,2025-09-04,,,Exit Condition Met For Trade
248,2025-09-05,,13:30:00,4417.16,,,,,2025-09-05,,17:25:00,4419.16,2.58,,,2.58,-0.41999999999999993,Exit Condition Met For Trade
248.1,2025-09-05,Friday,13:30:00,12.16,0.1,CE,4440.0,Sell,2025-09-05,Friday,17:25:00,0.01,1.215,99.91776315789474,2025-09-05,,,Exit Condition Met For Trade
248.2,2025-09-05,Friday,13:30:00,13.65,0.1,PE,4400.0,Sell,2025-09-05,Friday,17:25:00,0.01,1.364,99.92673992673993,2025-09-05,,,Exit Condition Met For Trade
249,2025-09-06,,13:30:00,4312.52,,,,,2025-09-06,,17:25:00,4298.77,0.72,,,0.774,-0.2260000000000002,Exit Condition Met For Trade
249.1,2025-09-06,Saturday,13:30:00,4.18,0.1,CE,4340.0,Sell,2025-09-06,Saturday,17:25:00,0.01,0.41700000000000004,99.76076555023924,2025-09-06,,,Exit Condition Met For Trade
249.2,2025-09-06,Saturday,13:30:00,7.96,0.1,PE,4300.0,Sell,2025-09-06,Saturday,17:25:00,4.94,0.302,37.939698492462306,2025-09-06,,,Exit Condition Met For Trade
250,2025-09-07,,13:30:00,4294.93,,,,,2025-09-07,,17:25:00,4308.38,0.94,,,0.94,-0.11599999999999999,Exit Condition Met For Trade
250.1,2025-09-07,Sunday,13:30:00,3.59,0.1,CE,4320.0,Sell,2025-09-07,Sunday,17:25:00,0.01,0.35800000000000004,99.72144846796658,2025-09-07,,,Exit Condition Met For Trade
250.2,2025-09-07,Sunday,13:30:00,5.8,0.1,PE,4280.0,Sell,2025-09-07,Sunday,17:25:00,0.01,0.5790000000000001,99.82758620689656,2025-09-07,,,Exit Condition Met For Trade
251,2025-09-08,,13:30:00,4291.96,,,,,2025-09-08,,17:25:00,4316.51,1.48,,,1.48,-0.40000000000000036,Exit Condition Met For Trade
251.1,2025-09-08,Monday,13:30:00,5.32,0.1,CE,4320.0,Sell,2025-09-08,Monday,17:25:00,0.01,0.531,99.81203007518796,2025-09-08,,,Exit Condition Met For Trade
251.2,2025-09-08,Monday,13:30:00,9.48,0.1,PE,4280.0,Sell,2025-09-08,Monday,17:25:00,0.01,0.9470000000000001,99.89451476793249,2025-09-08,,,Exit Condition Met For Trade
252,2025-09-09,,13:30:00,4361.72,,,,,2025-09-09,,17:25:00,4349.97,1.4100000000000001,,,1.4100000000000001,-0.03500000000000014,Exit Condition Met For Trade
252.1,2025-09-09,Tuesday,13:30:00,7.99,0.1,CE,4380.0,Sell,2025-09-09,Tuesday,17:25:00,0.01,0.798,99.87484355444305,2025-09-09,,,Exit Condition Met For Trade
252.2,2025-09-09,Tuesday,13:30:00,6.1,0.1,PE,4340.0,Sell,2025-09-09,Tuesday,17:25:00,0.01,0.609,99.8360655737705,2025-09-09,,,Exit Condition Met For Trade
253,2025-09-10,,13:30:00,4329.83,,,,,2025-09-10,,17:25:00,4329.67,1.2,,,1.2,0,Exit Condition Met For Trade
253.1,2025-09-10,Wednesday,13:30:00,9.06,0.1,CE,4340.0,Sell,2025-09-10,Wednesday,17:25:00,0.01,0.9050000000000001,99.88962472406182,2025-09-10,,,Exit Condition Met For Trade
253.2,2025-09-10,Wednesday,13:30:00,2.95,0.1,PE,4300.0,Sell,2025-09-10,Wednesday,17:25:00,0.01,0.29400000000000004,99.66101694915255,2025-09-10,,,Exit Condition Met For Trade
254,2025-09-11,,13:30:00,4440.4,,,,,2025-09-11,,17:25:00,4431.95,1.52,,,1.52,-0.34299999999999997,Exit Condition Met For Trade
254.1,2025-09-11,Thursday,13:30:00,7.94,0.1,CE,4460.0,Sell,2025-09-11,Thursday,17:25:00,0.02,0.7920000000000001,99.74811083123427,2025-09-11,,,Exit Condition Met For Trade
254.2,2025-09-11,Thursday,13:30:00,7.27,0.1,PE,4420.0,Sell,2025-09-11,Thursday,17:25:00,0.02,0.7250000000000001,99.72489683631362,2025-09-11,,,Exit Condition Met For Trade
255,2025-09-12,,13:30:00,4525.99,,,,,2025-09-12,,17:25:00,4520.24,1.9,,,1.9,-0.02400000000000002,Exit Condition Met For Trade
255.1,2025-09-12,Friday,13:30:00,11.5,0.1,CE,4540.0,Sell,2025-09-12,Friday,17:25:00,0.13,1.137,98.8695652173913,2025-09-12,,,Exit Condition Met For Trade
255.2,2025-09-12,Friday,13:30:00,7.56,0.1,PE,4500.0,Sell,2025-09-12,Friday,17:25:00,0.01,0.755,99.86772486772487,2025-09-12,,,Exit Condition Met For Trade
256,2025-09-13,,13:30:00,4711.51,,,,,2025-09-13,,17:25:00,4720.64,1.3599999999999999,,,1.3599999999999999,0,Exit Condition Met For Trade
256.1,2025-09-13,Saturday,13:30:00,4.68,0.1,CE,4740.0,Sell,2025-09-13,Saturday,17:25:00,0.01,0.467,99.7863247863248,2025-09-13,,,Exit Condition Met For Trade
256.2,2025-09-13,Saturday,13:30:00,8.89,0.1,PE,4700.0,Sell,2025-09-13,Saturday,17:25:00,0.01,0.8880000000000001,99.88751406074242,2025-09-13,,,Exit Condition Met For Trade
257,2025-09-14,,13:30:00,4650.88,,,,,2025-09-14,,17:25:00,4632.72,0.7,,,0.9390000000000001,-0.20100000000000007,Exit Condition Met For Trade
257.1,2025-09-14,Sunday,13:30:00,3.35,0.1,CE,4680.0,Sell,2025-09-14,Sunday,17:25:00,0.01,0.3340000000000001,99.70149253731344,2025-09-14,,,Exit Condition Met For Trade
257.2,2025-09-14,Sunday,13:30:00,6.73,0.1,PE,4640.0,Sell,2025-09-14,Sunday,17:25:00,3.05,0.3680000000000001,54.68053491827638,2025-09-14,,,Exit Condition Met For Trade
258,2025-09-15,,13:30:00,4597.32,,,,,2025-09-15,,17:25:00,4532.34,-3.21,,,0,-5.75,Exit Condition Met For Trade
258.1,2025-09-15,Monday,13:30:00,6.82,0.1,CE,4620.0,Sell,2025-09-15,Monday,17:25:00,0.01,0.681,99.85337243401759,2025-09-15,,,Exit Condition Met For Trade
258.2,2025-09-15,Monday,13:30:00,8.58,0.1,PE,4580.0,Sell,2025-09-15,Monday,17:25:00,47.48,-3.89,-453.37995337995335,2025-09-15,,,Exit Condition Met For Trade
259,2025-09-16,,13:30:00,4512.87,,,,,2025-09-16,,17:25:00,4501.97,1.2,,,1.2,-0.11699999999999999,Exit Condition Met For Trade
259.1,2025-09-16,Tuesday,13:30:00,4.13,0.1,CE,4540.0,Sell,2025-09-16,Tuesday,17:25:00,0.01,0.41200000000000003,99.75786924939467,2025-09-16,,,Exit Condition Met For Trade
259.2,2025-09-16,Tuesday,13:30:00,7.97,0.1,PE,4500.0,Sell,2025-09-16,Tuesday,17:25:00,0.05,0.792,99.37264742785446,2025-09-16,,,Exit Condition Met For Trade
260,2025-09-17,,13:30:00,4544.18,,,,,2025-09-17,,17:25:00,4493.49,-1.1099999999999999,,,0.04300000000000015,-2.461,Exit Condition Met For Trade
260.1,2025-09-17,Wednesday,13:30:00,9.58,0.1,CE,4560.0,Sell,2025-09-17,Wednesday,17:25:00,0.01,0.9570000000000001,99.89561586638831,2025-09-17,,,Exit Condition Met For Trade
260.2,2025-09-17,Wednesday,13:30:00,6.24,0.1,PE,4520.0,Sell,2025-09-17,Wednesday,17:25:00,26.94,-2.0700000000000003,-331.7307692307693,2025-09-17,,,Exit Condition Met For Trade
261,2025-09-18,,13:30:00,4574.79,,,,,2025-09-18,,17:25:00,4571.25,1.8800000000000001,,,1.8840000000000001,-0.33999999999999986,Exit Condition Met For Trade
261.1,2025-09-18,Thursday,13:30:00,7.95,0.1,CE,4600.0,Sell,2025-09-18,Thursday,17:25:00,0.09,0.786,98.86792452830188,2025-09-18,,,Exit Condition Met For Trade
261.2,2025-09-18,Thursday,13:30:00,10.95,0.1,PE,4560.0,Sell,2025-09-18,Thursday,17:25:00,0.01,1.094,99.90867579908677,2025-09-18,,,Exit Condition Met For Trade
262,2025-09-19,,13:30:00,4539.03,,,,,2025-09-19,,17:25:00,4516.6,0.8999999999999999,,,1.364,-0.030999999999999917,Exit Condition Met For Trade
262.1,2025-09-19,Friday,13:30:00,9.75,0.1,CE,4550.0,Sell,2025-09-19,Friday,17:25:00,0.01,0.9740000000000001,99.8974358974359,2025-09-19,,,Exit Condition Met For Trade
262.2,2025-09-19,Friday,13:30:00,6.79,0.1,PE,4520.0,Sell,2025-09-19,Friday,17:25:00,7.48,-0.06900000000000005,-10.162002945508107,2025-09-19,,,Exit Condition Met For Trade
263,2025-09-20,,13:30:00,4483.46,,,,,2025-09-20,,17:25:00,4470.74,0.56,,,0.567,-0.27600000000000013,Exit Condition Met For Trade
263.1,2025-09-20,Saturday,13:30:00,3.45,0.1,CE,4500.0,Sell,2025-09-20,Saturday,17:25:00,0.01,0.3440000000000001,99.71014492753625,2025-09-20,,,Exit Condition Met For Trade
263.2,2025-09-20,Saturday,13:30:00,2.28,0.1,PE,4460.0,Sell,2025-09-20,Saturday,17:25:00,0.08,0.21999999999999997,96.49122807017544,2025-09-20,,,Exit Condition Met For Trade
264,2025-09-21,,13:30:00,4477.93,,,,,2025-09-21,,17:25:00,4462.45,0.51,,,0.51,-0.9930000000000001,Exit Condition Met For Trade
264.1,2025-09-21,Sunday,13:30:00,2.3,0.1,CE,4500.0,Sell,2025-09-21,Sunday,17:25:00,0.01,0.229,99.56521739130436,2025-09-21,,,Exit Condition Met For Trade
264.2,2025-09-21,Sunday,13:30:00,2.8,0.1,PE,4460.0,Sell,2025-09-21,Sunday,17:25:00,0.01,0.279,99.64285714285715,2025-09-21,,,Exit Condition Met For Trade
265,2025-09-22,,13:30:00,4193.51,,,,,2025-09-22,,17:25:00,4180.55,3.5300000000000002,,,3.5300000000000002,-0.6639999999999997,Exit Condition Met For Trade
265.1,2025-09-22,Monday,13:30:00,15.13,0.1,CE,4220.0,Sell,2025-09-22,Monday,17:25:00,0.01,1.5120000000000002,99.93390614672835,2025-09-22,,,Exit Condition Met For Trade
265.2,2025-09-22,Monday,13:30:00,20.47,0.1,PE,4180.0,Sell,2025-09-22,Monday,17:25:00,0.22,2.025,98.92525647288716,2025-09-22,,,Exit Condition Met For Trade
266,2025-09-23,,13:30:00,4205.44,,,,,2025-09-23,,17:25:00,4193.21,1.7000000000000002,,,1.708,-0.04300000000000015,Exit Condition Met For Trade
266.1,2025-09-23,Tuesday,13:30:00,10.34,0.1,CE,4220.0,Sell,2025-09-23,Tuesday,17:25:00,0.01,1.0330000000000001,99.90328820116055,2025-09-23,,,Exit Condition Met For Trade
266.2,2025-09-23,Tuesday,13:30:00,6.76,0.1,PE,4180.0,Sell,2025-09-23,Tuesday,17:25:00,0.02,0.674,99.70414201183432,2025-09-23,,,Exit Condition Met For Trade
267,2025-09-24,,13:30:00,4175.37,,,,,2025-09-24,,17:25:00,4179.22,1.52,,,1.5220000000000002,-0.014999999999999902,Exit Condition Met For Trade
267.1,2025-09-24,Wednesday,13:30:00,5.97,0.1,CE,4200.0,Sell,2025-09-24,Wednesday,17:25:00,0.1,0.5870000000000001,98.32495812395311,2025-09-24,,,Exit Condition Met For Trade
267.2,2025-09-24,Wednesday,13:30:00,9.3,0.1,PE,4160.0,Sell,2025-09-24,Wednesday,17:25:00,0.01,0.9290000000000002,99.89247311827957,2025-09-24,,,Exit Condition Met For Trade
268,2025-09-25,,13:30:00,4009.12,,,,,2025-09-25,,17:25:00,4004.44,2.35,,,2.35,-1.2850000000000001,Exit Condition Met For Trade
268.1,2025-09-25,Thursday,13:30:00,14.72,0.1,CE,4020.0,Sell,2025-09-25,Thursday,17:25:00,0.05,1.467,99.66032608695652,2025-09-25,,,Exit Condition Met For Trade
268.2,2025-09-25,Thursday,13:30:00,8.85,0.1,PE,3980.0,Sell,2025-09-25,Thursday,17:25:00,0.04,0.8810000000000001,99.54802259887006,2025-09-25,,,Exit Condition Met For Trade
269,2025-09-26,,13:30:00,3938.52,,,,,2025-09-26,,17:25:00,3910.57,0.8700000000000001,,,0.9220000000000002,-2.103,Exit Condition Met For Trade
269.1,2025-09-26,Friday,13:30:00,12.77,0.1,CE,3950.0,Sell,2025-09-26,Friday,17:25:00,0.01,1.276,99.92169146436962,2025-09-26,,,Exit Condition Met For Trade
269.2,2025-09-26,Friday,13:30:00,10.39,0.1,PE,3920.0,Sell,2025-09-26,Friday,17:25:00,14.46,-0.40700000000000003,-39.17228103946102,2025-09-26,,,Exit Condition Met For Trade
270,2025-09-27,,13:30:00,4007.92,,,,,2025-09-27,,17:25:00,4001.72,0.66,,,0.668,-0.666,Exit Condition Met For Trade
270.1,2025-09-27,Saturday,13:30:00,4.55,0.1,CE,4020.0,Sell,2025-09-27,Saturday,17:25:00,0.01,0.454,99.78021978021978,2025-09-27,,,Exit Condition Met For Trade
270.2,2025-09-27,Saturday,13:30:00,2.15,0.1,PE,3980.0,Sell,2025-09-27,Saturday,17:25:00,0.01,0.21400000000000002,99.53488372093024,2025-09-27,,,Exit Condition Met For Trade
271,2025-09-28,,13:30:00,4014.22,,,,,2025-09-28,,17:25:00,3989.62,-0.5800000000000001,,,0.08199999999999996,-0.88,Exit Condition Met For Trade
271.1,2025-09-28,Sunday,13:30:00,2.09,0.1,CE,4040.0,Sell,2025-09-28,Sunday,17:25:00,0.01,0.20800000000000002,99.52153110047847,2025-09-28,,,Exit Condition Met For Trade
271.2,2025-09-28,Sunday,13:30:00,4.09,0.1,PE,4000.0,Sell,2025-09-28,Sunday,17:25:00,11.96,-0.7870000000000001,-192.42053789731054,2025-09-28,,,Exit Condition Met For Trade
272,2025-09-29,,13:30:00,4108.25,,,,,2025-09-29,,17:25:00,4103.44,1.37,,,1.3739999999999999,-0.8069999999999999,Exit Condition Met For Trade
272.1,2025-09-29,Monday,13:30:00,8.61,0.1,CE,4120.0,Sell,2025-09-29,Monday,17:25:00,0.01,0.86,99.88385598141696,2025-09-29,,,Exit Condition Met For Trade
272.2,2025-09-29,Monday,13:30:00,5.15,0.1,PE,4080.0,Sell,2025-09-29,Monday,17:25:00,0.01,0.5140000000000001,99.80582524271844,2025-09-29,,,Exit Condition Met For Trade
273,2025-09-30,,13:30:00,4182.14,,,,,2025-09-30,,17:25:00,4165.09,1.03,,,1.0320000000000003,-1.4500000000000002,Exit Condition Met For Trade
273.1,2025-09-30,Tuesday,13:30:00,5.53,0.1,CE,4200.0,Sell,2025-09-30,Tuesday,17:25:00,0.01,0.552,99.81916817359856,2025-09-30,,,Exit Condition Met For Trade
273.2,2025-09-30,Tuesday,13:30:00,4.9,0.1,PE,4160.0,Sell,2025-09-30,Tuesday,17:25:00,0.07,0.48300000000000004,98.57142857142857,2025-09-30,,,Exit Condition Met For Trade
274,2025-10-01,,13:30:00,4145.84,,,,,2025-10-01,,17:25:00,4296.82,-12.57,,,0.09199999999999986,-14.495000000000001,Exit Condition Met For Trade
274.1,2025-10-01,Wednesday,13:30:00,7.27,0.1,CE,4160.0,Sell,2025-10-01,Wednesday,17:25:00,136.97,-12.969999999999999,-1784.0440165061896,2025-10-01,,,Exit Condition Met For Trade
274.2,2025-10-01,Wednesday,13:30:00,4.06,0.1,PE,4120.0,Sell,2025-10-01,Wednesday,17:25:00,0.01,0.405,99.7536945812808,2025-10-01,,,Exit Condition Met For Trade
275,2025-10-02,,13:30:00,4375.83,,,,,2025-10-02,,17:25:00,4387.4,1.87,,,1.87,0,Exit Condition Met For Trade
275.1,2025-10-02,Thursday,13:30:00,8.67,0.1,CE,4400.0,Sell,2025-10-02,Thursday,17:25:00,0.01,0.8660000000000001,99.88465974625144,2025-10-02,,,Exit Condition Met For Trade
275.2,2025-10-02,Thursday,13:30:00,9.96,0.1,PE,4360.0,Sell,2025-10-02,Thursday,17:25:00,0.01,0.9950000000000001,99.8995983935743,2025-10-02,,,Exit Condition Met For Trade
276,2025-10-03,,13:30:00,4462.32,,,,,2025-10-03,,17:25:00,4483.24,1.9200000000000002,,,1.993,-1.08,Exit Condition Met For Trade
276.1,2025-10-03,Friday,13:30:00,9.27,0.1,CE,4480.0,Sell,2025-10-03,Friday,17:25:00,1.24,0.8029999999999999,86.62351672060409,2025-10-03,,,Exit Condition Met For Trade
276.2,2025-10-03,Friday,13:30:00,11.21,0.1,PE,4450.0,Sell,2025-10-03,Friday,17:25:00,0.01,1.12,99.9107939339875,2025-10-03,,,Exit Condition Met For Trade
277,2025-10-04,,13:30:00,4498.43,,,,,2025-10-04,,17:25:00,4483.96,0.9099999999999999,,,0.911,-0.07499999999999996,Exit Condition Met For Trade
277.1,2025-10-04,Saturday,13:30:00,4.2,0.1,CE,4520.0,Sell,2025-10-04,Saturday,17:25:00,0.01,0.41900000000000004,99.76190476190477,2025-10-04,,,Exit Condition Met For Trade
277.2,2025-10-04,Saturday,13:30:00,4.93,0.1,PE,4480.0,Sell,2025-10-04,Saturday,17:25:00,0.01,0.492,99.79716024340772,2025-10-04,,,Exit Condition Met For Trade
278,2025-10-05,,13:30:00,4605.84,,,,,2025-10-05,,17:25:00,4551.64,-1.08,,,0.7040000000000002,-3.377,Exit Condition Met For Trade
278.1,2025-10-05,Sunday,13:30:00,11.93,0.1,CE,4620.0,Sell,2025-10-05,Sunday,17:25:00,0.01,1.192,99.91617770326907,2025-10-05,,,Exit Condition Met For Trade
278.2,2025-10-05,Sunday,13:30:00,7.25,0.1,PE,4580.0,Sell,2025-10-05,Sunday,17:25:00,29.98,-2.273,-313.51724137931035,2025-10-05,,,Exit Condition Met For Trade
279,2025-10-06,,13:30:00,4533.0,,,,,2025-10-06,,17:25:00,4570.92,0.54,,,1.275,-0.915,Exit Condition Met For Trade
279.1,2025-10-06,Monday,13:30:00,8.89,0.1,CE,4560.0,Sell,2025-10-06,Monday,17:25:00,16.71,-0.782,-87.96400449943756,2025-10-06,,,Exit Condition Met For Trade
279.2,2025-10-06,Monday,13:30:00,13.24,0.1,PE,4520.0,Sell,2025-10-06,Monday,17:25:00,0.01,1.3230000000000002,99.92447129909365,2025-10-06,,,Exit Condition Met For Trade
280,2025-10-07,,13:30:00,4678.2,,,,,2025-10-07,,17:25:00,4707.55,1.42,,,1.488,-1.292,Exit Condition Met For Trade
280.1,2025-10-07,Tuesday,13:30:00,6.71,0.1,CE,4700.0,Sell,2025-10-07,Tuesday,17:25:00,0.94,0.577,85.99105812220566,2025-10-07,,,Exit Condition Met For Trade
280.2,2025-10-07,Tuesday,13:30:00,8.43,0.1,PE,4660.0,Sell,2025-10-07,Tuesday,17:25:00,0.01,0.8420000000000001,99.88137603795967,2025-10-07,,,Exit Condition Met For Trade
281,2025-10-08,,13:30:00,4463.71,,,,,2025-10-08,,17:25:00,4488.34,1.79,,,1.823,-0.242,Exit Condition Met For Trade
281.1,2025-10-08,Wednesday,13:30:00,18.41,0.1,CE,4480.0,Sell,2025-10-08,Wednesday,17:25:00,9.0,0.9410000000000001,51.11352525801195,2025-10-08,,,Exit Condition Met For Trade
281.2,2025-10-08,Wednesday,13:30:00,8.55,0.1,PE,4440.0,Sell,2025-10-08,Wednesday,17:25:00,0.01,0.8540000000000001,99.88304093567253,2025-10-08,,,Exit Condition Met For Trade
282,2025-10-09,,13:30:00,4426.61,,,,,2025-10-09,,17:25:00,4377.58,-0.20999999999999996,,,0.09100000000000019,-5.296000000000001,Exit Condition Met For Trade
282.1,2025-10-09,Thursday,13:30:00,12.91,0.1,CE,4440.0,Sell,2025-10-09,Thursday,17:25:00,0.01,1.29,99.92254066615027,2025-10-09,,,Exit Condition Met For Trade
282.2,2025-10-09,Thursday,13:30:00,8.31,0.1,PE,4400.0,Sell,2025-10-09,Thursday,17:25:00,23.35,-1.5040000000000002,-180.9867629362214,2025-10-09,,,Exit Condition Met For Trade
283,2025-10-10,,13:30:00,4323.77,,,,,2025-10-10,,17:25:00,4344.99,2.09,,,2.1060000000000003,-0.16599999999999993,Exit Condition Met For Trade
283.1,2025-10-10,Friday,13:30:00,11.77,0.1,CE,4340.0,Sell,2025-10-10,Friday,17:25:00,0.42,1.135,96.43160577740018,2025-10-10,,,Exit Condition Met For Trade
283.2,2025-10-10,Friday,13:30:00,9.46,0.1,PE,4300.0,Sell,2025-10-10,Friday,17:25:00,0.01,0.9450000000000002,99.89429175475688,2025-10-10,,,Exit Condition Met For Trade
284,2025-10-11,,13:30:00,3759.05,,,,,2025-10-11,,17:25:00,3838.47,-1.9000000000000001,,,1.3339999999999999,-4.621,Exit Condition Met For Trade
284.1,2025-10-11,Saturday,13:30:00,14.84,0.1,CE,3780.0,Sell,2025-10-11,Saturday,17:25:00,49.31,-3.447,-232.277628032345,2025-10-11,,,Exit Condition Met For Trade
284.2,2025-10-11,Saturday,13:30:00,15.51,0.1,PE,3740.0,Sell,2025-10-11,Saturday,17:25:00,0.01,1.55,99.93552546744036,2025-10-11,,,Exit Condition Met For Trade
285,2025-10-12,,13:30:00,3827.93,,,,,2025-10-12,,17:25:00,3820.27,2.41,,,2.41,-0.133,Exit Condition Met For Trade
285.1,2025-10-12,Sunday,13:30:00,15.2,0.1,CE,3840.0,Sell,2025-10-12,Sunday,17:25:00,0.04,1.516,99.73684210526316,2025-10-12,,,Exit Condition Met For Trade
285.2,2025-10-12,Sunday,13:30:00,8.87,0.1,PE,3800.0,Sell,2025-10-12,Sunday,17:25:00,0.01,0.886,99.88726042841039,2025-10-12,,,Exit Condition Met For Trade
286,2025-10-13,,13:30:00,4178.44,,,,,2025-10-13,,17:25:00,4095.13,-4.39,,,2.229,-8.175999999999998,Exit Condition Met For Trade
286.1,2025-10-13,Monday,13:30:00,17.11,0.1,CE,4200.0,Sell,2025-10-13,Monday,17:25:00,0.01,1.71,99.9415546464056,2025-10-13,,,Exit Condition Met For Trade
286.2,2025-10-13,Monday,13:30:00,16.85,0.1,PE,4160.0,Sell,2025-10-13,Monday,17:25:00,77.89,-6.104,-362.2551928783382,2025-10-13,,,Exit Condition Met For Trade
287,2025-10-14,,13:30:00,3980.89,,,,,2025-10-14,,17:25:00,3972.01,3.84,,,3.84,-3.0400000000000005,Exit Condition Met For Trade
287.1,2025-10-14,Tuesday,13:30:00,19.47,0.1,CE,4000.0,Sell,2025-10-14,Tuesday,17:25:00,0.06,1.941,99.69183359013869,2025-10-14,,,Exit Condition Met For Trade
287.2,2025-10-14,Tuesday,13:30:00,18.98,0.1,PE,3960.0,Sell,2025-10-14,Tuesday,17:25:00,0.01,1.897,99.94731296101159,2025-10-14,,,Exit Condition Met For Trade
288,2025-10-15,,13:30:00,4121.83,,,,,2025-10-15,,17:25:00,4104.81,2.59,,,2.59,-4.063,Exit Condition Met For Trade
288.1,2025-10-15,Wednesday,13:30:00,13.6,0.1,CE,4140.0,Sell,2025-10-15,Wednesday,17:25:00,0.05,1.355,99.63235294117648,2025-10-15,,,Exit Condition Met For Trade
288.2,2025-10-15,Wednesday,13:30:00,12.31,0.1,PE,4100.0,Sell,2025-10-15,Wednesday,17:25:00,0.01,1.2300000000000002,99.91876523151909,2025-10-15,,,Exit Condition Met For Trade
289,2025-10-16,,13:30:00,4004.07,,,,,2025-10-16,,17:25:00,4055.11,-0.6099999999999999,,,0.8129999999999997,-3.0840000000000005,Exit Condition Met For Trade
289.1,2025-10-16,Thursday,13:30:00,12.63,0.1,CE,4020.0,Sell,2025-10-16,Thursday,17:25:00,28.98,-1.6350000000000002,-129.4536817102138,2025-10-16,,,Exit Condition Met For Trade
289.2,2025-10-16,Thursday,13:30:00,10.32,0.1,PE,3980.0,Sell,2025-10-16,Thursday,17:25:00,0.01,1.0310000000000001,99.90310077519379,2025-10-16,,,Exit Condition Met For Trade
290,2025-10-17,,13:30:00,3756.36,,,,,2025-10-17,,17:25:00,3778.05,3.2600000000000002,,,3.5470000000000006,-2.5889999999999986,Exit Condition Met For Trade
290.1,2025-10-17,Friday,13:30:00,17.18,0.1,CE,3780.0,Sell,2025-10-17,Friday,17:25:00,9.06,0.8119999999999999,47.26426076833527,2025-10-17,,,Exit Condition Met For Trade
290.2,2025-10-17,Friday,13:30:00,24.54,0.1,PE,3750.0,Sell,2025-10-17,Friday,17:25:00,0.01,2.453,99.95925020374897,2025-10-17,,,Exit Condition Met For Trade
291,2025-10-18,,13:30:00,3892.76,,,,,2025-10-18,,17:25:00,3875.42,1.03,,,1.0590000000000002,-0.6389999999999998,Exit Condition Met For Trade
291.1,2025-10-18,Saturday,13:30:00,5.68,0.1,CE,3920.0,Sell,2025-10-18,Saturday,17:25:00,0.01,0.5670000000000001,99.82394366197184,2025-10-18,,,Exit Condition Met For Trade
291.2,2025-10-18,Saturday,13:30:00,9.67,0.1,PE,3880.0,Sell,2025-10-18,Saturday,17:25:00,5.07,0.45999999999999996,47.56980351602895,2025-10-18,,,Exit Condition Met For Trade
292,2025-10-19,,13:30:00,3888.28,,,,,2025-10-19,,17:25:00,3919.27,-1.3599999999999999,,,0.4,-3.8630000000000004,Exit Condition Met For Trade
292.1,2025-10-19,Sunday,13:30:00,8.03,0.1,CE,3900.0,Sell,2025-10-19,Sunday,17:25:00,25.35,-1.7320000000000002,-215.6911581569116,2025-10-19,,,Exit Condition Met For Trade
292.2,2025-10-19,Sunday,13:30:00,3.7,0.1,PE,3860.0,Sell,2025-10-19,Sunday,17:25:00,0.01,0.36900000000000005,99.72972972972974,2025-10-19,,,Exit Condition Met For Trade
293,2025-10-20,,13:30:00,4054.84,,,,,2025-10-20,,17:25:00,4039.08,1.7999999999999998,,,1.7999999999999998,-0.20699999999999985,Exit Condition Met For Trade
293.1,2025-10-20,Monday,13:30:00,11.64,0.1,CE,4080.0,Sell,2025-10-20,Monday,17:25:00,0.01,1.163,99.91408934707903,2025-10-20,,,Exit Condition Met For Trade
293.2,2025-10-20,Monday,13:30:00,15.36,0.1,PE,4040.0,Sell,2025-10-20,Monday,17:25:00,8.94,0.642,41.796875,2025-10-20,,,Exit Condition Met For Trade
294,2025-10-21,,13:30:00,3892.59,,,,,2025-10-21,,17:25:00,3894.18,2.0700000000000003,,,2.0700000000000003,-1.4300000000000002,Exit Condition Met For Trade
